event_id,timestamp,latitude,longitude,current,type,quality_flag,cluster_id,storm_id,state,district,nearest_city,frame_number,ctbt_filename
1000139,2026-06-18 02:30:00,22.56021,86.27774,38.7,IC,1,218,S000218,Jharkhand,East Singhbhum,Jamshedpur,5,ctbt_0230.png
1000128,2026-06-18 02:30:54,26.52962,80.24764,24.5,IC,1,104,S000104,Uttar Pradesh,Kanpur,Kanpur,5,ctbt_0230.png
1000125,2026-06-18 02:31:19,26.52948,80.35518,21.5,IC,1,104,S000104,Uttar Pradesh,Kanpur,Kanpur,5,ctbt_0230.png
1000123,2026-06-18 02:32:07,17.54274,83.14634,27.6,IC,1,76,S000076,Andhra Pradesh,Visakhapatnam,Visakhapatnam,5,ctbt_0230.png
1000131,2026-06-18 02:32:18,27.13856,78.26396,29.8,IC,1,165,S000165,Uttar Pradesh,Agra,Agra,5,ctbt_0230.png
1000122,2026-06-18 02:34:53,17.51948,83.14142,35.2,CG,1,76,S000076,Andhra Pradesh,Visakhapatnam,Visakhapatnam,5,ctbt_0230.png
1000132,2026-06-18 02:38:02,12.48379,76.4383,38.9,IC,1,196,S000196,Karnataka,Mysuru,Mysuru,5,ctbt_0230.png
1000113,2026-06-18 02:38:44,25.92598,81.86336,86.5,IC,1,54,S000054,Uttar Pradesh,Prayagraj,Prayagraj,5,ctbt_0230.png
1000111,2026-06-18 02:39:25,25.89254,81.8606,22.6,IC,1,54,S000054,Uttar Pradesh,Prayagraj,Prayagraj,5,ctbt_0230.png
1000115,2026-06-18 02:39:35,25.90707,81.86448,33.2,IC,1,54,S000054,Uttar Pradesh,Prayagraj,Prayagraj,5,ctbt_0230.png
1000135,2026-06-18 02:39:55,12.44303,76.50929,29.3,IC,1,196,S000196,Karnataka,Mysuru,Mysuru,5,ctbt_0230.png
1000137,2026-06-18 02:41:03,12.43686,76.4304,29.1,CG,1,196,S000196,Karnataka,Mysuru,Mysuru,5,ctbt_0230.png
1000127,2026-06-18 02:43:06,26.52194,80.38131,29.5,IC,0,104,S000104,Uttar Pradesh,Kanpur,Kanpur,5,ctbt_0230.png
1000129,2026-06-18 02:43:48,26.56699,80.18481,33.1,CG,1,104,S000104,Uttar Pradesh,Kanpur,Kanpur,5,ctbt_0230.png
1000121,2026-06-18 02:44:56,17.5196,83.15544,11.3,IC,1,76,S000076,Andhra Pradesh,Visakhapatnam,Visakhapatnam,5,ctbt_0230.png
1000116,2026-06-18 02:45:50,25.88715,81.8621,9.2,CG,1,54,S000054,Uttar Pradesh,Prayagraj,Prayagraj,5,ctbt_0230.png
1000136,2026-06-18 02:45:56,12.47641,76.50863,29.7,CG,1,196,S000196,Karnataka,Mysuru,Mysuru,5,ctbt_0230.png
1000130,2026-06-18 02:45:58,26.43016,80.25207,31.6,IC,1,104,S000104,Uttar Pradesh,Kanpur,Kanpur,5,ctbt_0230.png
1000114,2026-06-18 02:49:10,25.87765,81.85931,20.6,IC,1,54,S000054,Uttar Pradesh,Prayagraj,Prayagraj,5,ctbt_0230.png
1000126,2026-06-18 02:49:23,26.48144,80.35062,28.7,IC,1,104,S000104,Uttar Pradesh,Kanpur,Kanpur,5,ctbt_0230.png
1000138,2026-06-18 02:50:29,12.56316,76.60074,19.1,IC,1,196,S000196,Karnataka,Mysuru,Mysuru,5,ctbt_0230.png
1000142,2026-06-18 02:50:34,22.56749,86.28466,19.0,CG,1,218,S000218,Jharkhand,East Singhbhum,Jamshedpur,5,ctbt_0230.png
1000140,2026-06-18 02:51:15,22.54241,86.29462,11.5,CG,1,218,S000218,Jharkhand,East Singhbhum,Jamshedpur,5,ctbt_0230.png
1000120,2026-06-18 02:51:41,17.52447,83.14449,32.6,CG,1,76,S000076,Andhra Pradesh,Visakhapatnam,Visakhapatnam,5,ctbt_0230.png
1000118,2026-06-18 02:52:41,19.37238,84.95313,15.4,IC,1,75,S000075,Odisha,Berhampur,Berhampur,5,ctbt_0230.png
1000133,2026-06-18 02:54:14,12.4088,76.45734,37.3,IC,1,196,S000196,Karnataka,Mysuru,Mysuru,5,ctbt_0230.png
1000124,2026-06-18 02:54:29,26.44607,80.2872,29.9,CG,1,104,S000104,Uttar Pradesh,Kanpur,Kanpur,5,ctbt_0230.png
