event_id,timestamp,latitude,longitude,current,type,quality_flag,cluster_id,storm_id,state,district,nearest_city,frame_number,ctbt_filename
1002128,2026-06-18 15:00:23,30.81922,76.76488,36.1,IC,1,215,S000215,Chandigarh,Chandigarh,Chandigarh,30,ctbt_1500.png
1002152,2026-06-18 15:00:28,8.90175,77.13896,27.7,CG,1,272,S000272,Kerala,Thiruvananthapuram,Thiruvananthapuram,30,ctbt_1500.png
1002098,2026-06-18 15:01:52,20.97672,77.96609,17.7,CG,1,88,S000088,Maharashtra,Amravati,Amravati,30,ctbt_1500.png
1002148,2026-06-18 15:01:52,27.26,88.56454,21.5,CG,1,248,S000248,Sikkim,East Sikkim,Gangtok,30,ctbt_1500.png
1002056,2026-06-18 15:02:12,14.80412,74.0336,36.9,CG,0,29,S000029,Karnataka,Uttara Kannada,Karwar,30,ctbt_1500.png
1002077,2026-06-18 15:02:36,9.97788,78.13735,23.4,IC,0,53,S000053,Tamil Nadu,Madurai,Madurai,30,ctbt_1500.png
1002143,2026-06-18 15:02:53,9.98769,76.95509,39.2,CG,0,242,S000242,Kerala,Idukki,Idukki,30,ctbt_1500.png
1002138,2026-06-18 15:03:04,9.82127,76.44242,22.1,CG,1,235,S000235,Kerala,Ernakulam,Kochi,30,ctbt_1500.png
1002132,2026-06-18 15:03:06,9.84061,76.48438,15.6,CG,1,235,S000235,Kerala,Ernakulam,Kochi,30,ctbt_1500.png
1002105,2026-06-18 15:03:08,11.59652,76.09329,29.7,IC,1,106,S000106,Kerala,Wayanad,Kalpetta,30,ctbt_1500.png
1002075,2026-06-18 15:03:10,26.67042,92.70083,26.2,CG,1,48,S000048,Assam,Tezpur,Tezpur,30,ctbt_1500.png
1002154,2026-06-18 15:03:46,8.871,77.14907,18.4,IC,1,272,S000272,Kerala,Thiruvananthapuram,Thiruvananthapuram,30,ctbt_1500.png
1002129,2026-06-18 15:04:06,30.78858,76.799,33.2,IC,1,215,S000215,Chandigarh,Chandigarh,Chandigarh,30,ctbt_1500.png
1002055,2026-06-18 15:04:34,14.81565,74.01005,16.9,IC,1,29,S000029,Karnataka,Uttara Kannada,Karwar,30,ctbt_1500.png
1002072,2026-06-18 15:04:40,26.65503,92.70208,23.8,IC,1,48,S000048,Assam,Tezpur,Tezpur,30,ctbt_1500.png
1002125,2026-06-18 15:04:54,28.56021,77.11936,29.4,IC,1,210,S000210,Haryana,Gurugram,Gurugram,30,ctbt_1500.png
1002113,2026-06-18 15:04:59,11.7863,76.20289,31.5,IC,0,144,S000144,Karnataka,Mysuru,Mysuru,30,ctbt_1500.png
1002090,2026-06-18 15:05:13,23.9676,85.22418,18.8,IC,1,85,S000085,Jharkhand,Hazaribagh,Hazaribagh,30,ctbt_1500.png
1002102,2026-06-18 15:05:27,11.57182,76.0914,22.7,IC,1,106,S000106,Kerala,Wayanad,Kalpetta,30,ctbt_1500.png
1002068,2026-06-18 15:05:42,25.72995,94.14496,39.5,IC,1,45,S000045,Nagaland,Kohima,Kohima,30,ctbt_1500.png
1002134,2026-06-18 15:06:44,9.82593,76.44514,27.4,CG,1,235,S000235,Kerala,Ernakulam,Kochi,30,ctbt_1500.png
1002078,2026-06-18 15:06:45,9.99524,78.12254,30.1,CG,1,53,S000053,Tamil Nadu,Madurai,Madurai,30,ctbt_1500.png
1002064,2026-06-18 15:07:05,22.52678,92.24964,21.6,IC,1,42,S000042,Mizoram,Lunglei,Lunglei,30,ctbt_1500.png
1002135,2026-06-18 15:07:15,9.85783,76.46397,39.9,IC,1,235,S000235,Kerala,Ernakulam,Kochi,30,ctbt_1500.png
1002149,2026-06-18 15:07:17,27.22962,88.5631,38.5,CG,1,248,S000248,Sikkim,East Sikkim,Gangtok,30,ctbt_1500.png
1002123,2026-06-18 15:07:35,28.53402,77.09187,28.6,IC,0,210,S000210,Haryana,Gurugram,Gurugram,30,ctbt_1500.png
1002071,2026-06-18 15:07:50,26.66641,92.69756,28.7,CG,1,48,S000048,Assam,Tezpur,Tezpur,30,ctbt_1500.png
1002124,2026-06-18 15:07:52,28.56077,77.0803,98.9,CG,1,210,S000210,Haryana,Gurugram,Gurugram,30,ctbt_1500.png
1002084,2026-06-18 15:07:53,23.34175,77.41587,26.7,CG,1,78,S000078,Madhya Pradesh,Bhopal,Bhopal,30,ctbt_1500.png
1002091,2026-06-18 15:07:53,23.93222,85.235,16.3,CG,1,85,S000085,Jharkhand,Hazaribagh,Hazaribagh,30,ctbt_1500.png
1002061,2026-06-18 15:08:28,22.55828,92.31014,22.8,CG,1,42,S000042,Mizoram,Lunglei,Lunglei,30,ctbt_1500.png
1002109,2026-06-18 15:08:29,27.83028,94.25966,38.3,CG,1,116,S000116,Assam,Dibrugarh,Dibrugarh,30,ctbt_1500.png
1002114,2026-06-18 15:08:32,11.83799,76.16315,31.9,IC,1,144,S000144,Karnataka,Mysuru,Mysuru,30,ctbt_1500.png
1002051,2026-06-18 15:08:36,23.68076,86.07179,34.2,IC,1,17,S000017,Jharkhand,Bokaro,Bokaro Steel City,30,ctbt_1500.png
1002147,2026-06-18 15:08:36,10.01252,76.92901,29.8,CG,1,242,S000242,Kerala,Idukki,Idukki,30,ctbt_1500.png
