event_id,timestamp,latitude,longitude,current,type,quality_flag,cluster_id,storm_id,state,district,nearest_city,frame_number,ctbt_filename
1004338,2026-06-18 23:30:54,26.7324,92.68811,27.3,IC,1,37,S000037,Assam,Tezpur,Tezpur,47,ctbt_2330.png
1004376,2026-06-18 23:30:59,26.77727,88.21852,37.4,CG,1,121,S000121,West Bengal,Siliguri,Siliguri,47,ctbt_2330.png
1004408,2026-06-18 23:30:59,25.51425,91.32591,31.7,IC,1,246,S000246,Meghalaya,West Khasi Hills,Nongstoin,47,ctbt_2330.png
1004316,2026-06-18 23:31:17,12.98144,74.98359,39.4,CG,1,27,S000027,Karnataka,Dakshina Kannada,Mangaluru,47,ctbt_2330.png
1004323,2026-06-18 23:31:25,12.99965,74.93393,30.5,IC,0,27,S000027,Karnataka,Dakshina Kannada,Mangaluru,47,ctbt_2330.png
1004407,2026-06-18 23:31:37,25.52417,91.42072,32.2,CG,1,246,S000246,Meghalaya,West Khasi Hills,Nongstoin,47,ctbt_2330.png
1004384,2026-06-18 23:31:39,18.96271,73.00948,26.2,IC,1,152,S000152,Maharashtra,Mumbai,Mumbai,47,ctbt_2330.png
1004320,2026-06-18 23:31:41,12.97028,74.92101,83.8,CG,1,27,S000027,Karnataka,Dakshina Kannada,Mangaluru,47,ctbt_2330.png
1004342,2026-06-18 23:31:48,20.36597,80.34994,20.8,IC,1,51,S000051,Maharashtra,Gadchiroli,Gadchiroli,47,ctbt_2330.png
1004341,2026-06-18 23:31:52,20.39999,80.33677,27.4,CG,1,51,S000051,Maharashtra,Gadchiroli,Gadchiroli,47,ctbt_2330.png
1004340,2026-06-18 23:32:00,26.71811,92.67606,36.6,CG,1,37,S000037,Assam,Tezpur,Tezpur,47,ctbt_2330.png
1004400,2026-06-18 23:32:13,11.10885,77.61013,36.6,IC,1,225,S000225,Tamil Nadu,Coimbatore,Coimbatore,47,ctbt_2330.png
1004348,2026-06-18 23:32:52,20.42487,80.36228,26.2,IC,1,51,S000051,Maharashtra,Gadchiroli,Gadchiroli,47,ctbt_2330.png
1004386,2026-06-18 23:33:05,18.96715,73.02987,26.1,IC,1,152,S000152,Maharashtra,Mumbai,Mumbai,47,ctbt_2330.png
1004315,2026-06-18 23:33:13,23.92696,85.24418,66.5,IC,1,21,S000021,Jharkhand,Hazaribagh,Hazaribagh,47,ctbt_2330.png
1004369,2026-06-18 23:33:34,26.78111,88.41606,38.8,CG,1,121,S000121,West Bengal,Siliguri,Siliguri,47,ctbt_2330.png
1004374,2026-06-18 23:34:00,26.79038,88.40694,24.1,CG,1,121,S000121,West Bengal,Siliguri,Siliguri,47,ctbt_2330.png
1004336,2026-06-18 23:34:11,26.69472,92.73147,19.3,CG,1,37,S000037,Assam,Tezpur,Tezpur,47,ctbt_2330.png
1004377,2026-06-18 23:34:13,26.87672,88.41235,33.7,CG,1,121,S000121,West Bengal,Siliguri,Siliguri,47,ctbt_2330.png
1004404,2026-06-18 23:34:29,26.97775,93.599,32.2,IC,1,237,S000237,Arunachal Pradesh,Papum Pare,Itanagar,47,ctbt_2330.png
1004406,2026-06-18 23:34:37,25.51686,91.34851,17.9,CG,1,246,S000246,Meghalaya,West Khasi Hills,Nongstoin,47,ctbt_2330.png
1004339,2026-06-18 23:34:55,26.73772,92.70835,10.3,CG,1,37,S000037,Assam,Tezpur,Tezpur,47,ctbt_2330.png
1004413,2026-06-18 23:34:58,29.20968,79.23867,75.7,CG,1,260,S000260,Uttarakhand,Nainital,Nainital,47,ctbt_2330.png
1004306,2026-06-18 23:35:04,23.34981,85.03177,29.5,IC,1,18,S000018,Jharkhand,Ranchi,Ranchi,47,ctbt_2330.png
1004368,2026-06-18 23:35:07,26.75922,88.44563,21.0,CG,1,121,S000121,West Bengal,Siliguri,Siliguri,47,ctbt_2330.png
1004405,2026-06-18 23:35:07,25.54308,91.39441,24.3,CG,0,246,S000246,Meghalaya,West Khasi Hills,Nongstoin,47,ctbt_2330.png
1004308,2026-06-18 23:36:01,23.48681,85.07352,22.6,CG,1,18,S000018,Jharkhand,Ranchi,Ranchi,47,ctbt_2330.png
1004343,2026-06-18 23:36:12,20.41593,80.32702,35.9,IC,1,51,S000051,Maharashtra,Gadchiroli,Gadchiroli,47,ctbt_2330.png
1004418,2026-06-18 23:37:06,29.31348,79.24903,27.7,IC,1,260,S000260,Uttarakhand,Nainital,Nainital,47,ctbt_2330.png
1004398,2026-06-18 23:37:50,22.832,87.04231,37.6,IC,1,216,S000216,West Bengal,Bardhaman,Bardhaman,47,ctbt_2330.png
1004345,2026-06-18 23:38:07,20.41444,80.31683,27.3,IC,1,51,S000051,Maharashtra,Gadchiroli,Gadchiroli,47,ctbt_2330.png
1004399,2026-06-18 23:38:38,22.84744,87.05186,16.4,CG,1,216,S000216,West Bengal,Bardhaman,Bardhaman,47,ctbt_2330.png
1004382,2026-06-18 23:38:39,9.76283,76.98165,20.6,IC,1,137,S000137,Kerala,Idukki,Idukki,47,ctbt_2330.png
1004362,2026-06-18 23:38:56,23.88966,91.23114,46.8,CG,1,91,S000091,Tripura,West Tripura,Agartala,47,ctbt_2330.png
1004367,2026-06-18 23:39:12,24.71094,85.02896,21.4,IC,1,118,S000118,Bihar,Gaya,Gaya,47,ctbt_2330.png
1004326,2026-06-18 23:39:28,13.03384,74.94166,24.0,IC,1,27,S000027,Karnataka,Dakshina Kannada,Mangaluru,47,ctbt_2330.png
1004333,2026-06-18 23:40:03,26.71643,92.69247,36.1,CG,1,37,S000037,Assam,Tezpur,Tezpur,47,ctbt_2330.png
1004357,2026-06-18 23:40:28,26.54129,92.74075,21.6,IC,1,82,S000082,Assam,Nagaon,Nagaon,47,ctbt_2330.png
1004411,2026-06-18 23:40:38,29.2043,79.16879,27.8,IC,1,260,S000260,Uttarakhand,Nainital,Nainital,47,ctbt_2330.png
1004305,2026-06-18 23:40:44,23.36568,85.07483,35.3,CG,1,18,S000018,Jharkhand,Ranchi,Ranchi,47,ctbt_2330.png
1004391,2026-06-18 23:41:24,27.32619,93.83027,101.4,IC,1,211,S000211,Arunachal Pradesh,Papum Pare,Itanagar,47,ctbt_2330.png
1004358,2026-06-18 23:41:35,26.16438,87.04125,28.4,CG,1,86,S000086,Bihar,Purnia,Purnia,47,ctbt_2330.png
1004322,2026-06-18 23:42:11,12.89424,74.99389,20.6,CG,1,27,S000027,Karnataka,Dakshina Kannada,Mangaluru,47,ctbt_2330.png
1004416,2026-06-18 23:42:29,29.19704,79.27582,32.6,IC,1,260,S000260,Uttarakhand,Nainital,Nainital,47,ctbt_2330.png
1004378,2026-06-18 23:42:30,26.80068,88.40339,76.2,IC,1,121,S000121,West Bengal,Siliguri,Siliguri,47,ctbt_2330.png
1004381,2026-06-18 23:42:33,9.80628,77.03058,16.6,CG,1,137,S000137,Kerala,Idukki,Idukki,47,ctbt_2330.png
1004349,2026-06-18 23:43:18,20.39484,80.33732,20.6,IC,1,51,S000051,Maharashtra,Gadchiroli,Gadchiroli,47,ctbt_2330.png
1004383,2026-06-18 23:43:21,18.93509,72.96528,39.9,IC,1,152,S000152,Maharashtra,Mumbai,Mumbai,47,ctbt_2330.png
1004360,2026-06-18 23:43:58,23.88892,91.2306,30.7,CG,1,91,S000091,Tripura,West Tripura,Agartala,47,ctbt_2330.png
1004329,2026-06-18 23:44:02,12.99726,75.0342,38.7,CG,1,27,S000027,Karnataka,Dakshina Kannada,Mangaluru,47,ctbt_2330.png
1004352,2026-06-18 23:44:13,27.56963,94.06871,69.3,CG,1,59,S000059,Arunachal Pradesh,Lower Subansiri,Ziro,47,ctbt_2330.png
1004412,2026-06-18 23:44:21,29.19706,79.2424,33.1,CG,1,260,S000260,Uttarakhand,Nainital,Nainital,47,ctbt_2330.png
1004390,2026-06-18 23:44:55,27.32845,93.82577,5.5,IC,1,211,S000211,Arunachal Pradesh,Papum Pare,Itanagar,47,ctbt_2330.png
1004350,2026-06-18 23:44:59,27.56035,94.13474,113.3,IC,1,59,S000059,Arunachal Pradesh,Lower Subansiri,Ziro,47,ctbt_2330.png
1004396,2026-06-18 23:45:02,22.85417,87.05902,35.3,IC,1,216,S000216,West Bengal,Bardhaman,Bardhaman,47,ctbt_2330.png
1004392,2026-06-18 23:45:27,22.82719,87.061,29.9,IC,1,216,S000216,West Bengal,Bardhaman,Bardhaman,47,ctbt_2330.png
1004313,2026-06-18 23:45:36,23.90294,91.19696,22.0,CG,1,19,S000019,Tripura,Gomati,Udaipur,47,ctbt_2330.png
1004419,2026-06-18 23:47:10,24.25826,85.81977,39.9,CG,1,271,S000271,Jharkhand,Dhanbad,Dhanbad,47,ctbt_2330.png
1004409,2026-06-18 23:47:19,25.53456,91.36203,19.9,CG,1,246,S000246,Meghalaya,West Khasi Hills,Nongstoin,47,ctbt_2330.png
1004359,2026-06-18 23:47:31,23.89869,91.23163,21.8,CG,1,91,S000091,Tripura,West Tripura,Agartala,47,ctbt_2330.png
1004389,2026-06-18 23:48:00,27.32146,93.82899,105.8,IC,1,211,S000211,Arunachal Pradesh,Papum Pare,Itanagar,47,ctbt_2330.png
1004310,2026-06-18 23:48:01,23.89806,91.21209,39.1,IC,1,19,S000019,Tripura,Gomati,Udaipur,47,ctbt_2330.png
1004365,2026-06-18 23:48:08,24.74034,85.02675,35.4,IC,1,118,S000118,Bihar,Gaya,Gaya,47,ctbt_2330.png
1004403,2026-06-18 23:48:22,26.91561,93.5613,29.7,IC,1,237,S000237,Arunachal Pradesh,Papum Pare,Itanagar,47,ctbt_2330.png
1004385,2026-06-18 23:48:33,18.94941,72.99196,33.5,IC,1,152,S000152,Maharashtra,Mumbai,Mumbai,47,ctbt_2330.png
1004335,2026-06-18 23:48:39,26.68639,92.67766,32.4,CG,1,37,S000037,Assam,Tezpur,Tezpur,47,ctbt_2330.png
1004334,2026-06-18 23:48:42,26.72399,92.68888,32.8,CG,1,37,S000037,Assam,Tezpur,Tezpur,47,ctbt_2330.png
1004371,2026-06-18 23:48:50,26.75342,88.49385,28.9,IC,1,121,S000121,West Bengal,Siliguri,Siliguri,47,ctbt_2330.png
