event_id,timestamp,latitude,longitude,current,type,quality_flag,cluster_id,storm_id,state,district,nearest_city,frame_number,ctbt_filename
1001645,2026-06-18 13:30:10,25.94012,93.96434,27.0,CG,1,129,S000129,Nagaland,Dimapur,Dimapur,27,ctbt_1330.png
1001594,2026-06-18 13:30:26,30.87052,75.78381,37.2,IC,1,22,S000022,Punjab,Ludhiana,Ludhiana,27,ctbt_1330.png
1001582,2026-06-18 13:30:27,25.53727,91.18791,16.5,CG,1,3,S000003,Meghalaya,West Khasi Hills,Nongstoin,27,ctbt_1330.png
1001673,2026-06-18 13:30:34,25.4546,91.32882,37.1,CG,1,159,S000159,Meghalaya,West Khasi Hills,Nongstoin,27,ctbt_1330.png
1001579,2026-06-18 13:30:36,25.83782,82.03663,22.5,CG,1,2,S000002,Uttar Pradesh,Prayagraj,Prayagraj,27,ctbt_1330.png
1001730,2026-06-18 13:31:12,26.68753,92.46315,24.2,IC,1,276,S000276,Assam,Tezpur,Tezpur,27,ctbt_1330.png
1001635,2026-06-18 13:31:20,26.20882,93.81551,94.0,CG,1,95,S000095,Nagaland,Dimapur,Dimapur,27,ctbt_1330.png
1001684,2026-06-18 13:31:33,25.66915,93.96532,28.6,CG,1,170,S000170,Nagaland,Kohima,Kohima,27,ctbt_1330.png
1001646,2026-06-18 13:32:10,26.1434,94.04644,37.2,IC,1,129,S000129,Nagaland,Dimapur,Dimapur,27,ctbt_1330.png
1001687,2026-06-18 13:32:44,26.30427,94.65142,22.9,CG,1,182,S000182,Nagaland,Mokokchung,Mokokchung,27,ctbt_1330.png
1001587,2026-06-18 13:33:01,25.50221,91.13086,46.4,IC,1,3,S000003,Meghalaya,West Khasi Hills,Nongstoin,27,ctbt_1330.png
1001647,2026-06-18 13:33:03,26.05792,93.98034,20.1,CG,1,129,S000129,Nagaland,Dimapur,Dimapur,27,ctbt_1330.png
1001596,2026-06-18 13:33:05,10.63157,76.1532,23.7,CG,1,39,S000039,Kerala,Thrissur,Thrissur,27,ctbt_1330.png
1001655,2026-06-18 13:33:05,12.11441,76.42593,16.7,CG,1,144,S000144,Karnataka,Mysuru,Mysuru,27,ctbt_1330.png
1001642,2026-06-18 13:33:07,30.06382,77.76826,19.7,IC,1,107,S000107,Uttarakhand,Dehradun,Dehradun,27,ctbt_1330.png
1001685,2026-06-18 13:33:10,25.7453,94.0112,24.7,IC,1,170,S000170,Nagaland,Kohima,Kohima,27,ctbt_1330.png
1001633,2026-06-18 13:33:15,26.17109,93.85863,15.5,CG,1,95,S000095,Nagaland,Dimapur,Dimapur,27,ctbt_1330.png
1001664,2026-06-18 13:33:17,10.84107,78.80371,34.3,CG,1,148,S000148,Tamil Nadu,Tiruchirappalli,Tiruchirappalli,27,ctbt_1330.png
1001654,2026-06-18 13:33:45,12.12409,76.42819,97.2,CG,1,144,S000144,Karnataka,Mysuru,Mysuru,27,ctbt_1330.png
1001639,2026-06-18 13:34:15,26.2007,93.82849,12.7,CG,1,95,S000095,Nagaland,Dimapur,Dimapur,27,ctbt_1330.png
1001602,2026-06-18 13:34:21,18.41545,73.65529,18.3,CG,1,58,S000058,Maharashtra,Pune,Pune,27,ctbt_1330.png
1001652,2026-06-18 13:34:37,26.20983,93.98532,39.8,CG,1,129,S000129,Nagaland,Dimapur,Dimapur,27,ctbt_1330.png
1001608,2026-06-18 13:34:40,23.14905,87.99032,21.3,IC,1,68,S000068,West Bengal,Bardhaman,Bardhaman,27,ctbt_1330.png
1001728,2026-06-18 13:34:44,26.69818,92.64459,38.1,IC,0,276,S000276,Assam,Tezpur,Tezpur,27,ctbt_1330.png
1001601,2026-06-18 13:34:50,18.31608,73.71645,21.6,CG,1,58,S000058,Maharashtra,Pune,Pune,27,ctbt_1330.png
1001717,2026-06-18 13:35:09,8.7148,76.98335,20.5,CG,1,272,S000272,Kerala,Thiruvananthapuram,Thiruvananthapuram,27,ctbt_1330.png
1001690,2026-06-18 13:35:11,26.42343,94.59672,36.5,IC,1,182,S000182,Nagaland,Mokokchung,Mokokchung,27,ctbt_1330.png
1001573,2026-06-18 13:35:17,25.84555,82.02991,30.0,IC,1,2,S000002,Uttar Pradesh,Prayagraj,Prayagraj,27,ctbt_1330.png
1001616,2026-06-18 13:35:47,12.01828,75.33701,27.7,CG,1,84,S000084,Kerala,Kannur,Kannur,27,ctbt_1330.png
1001626,2026-06-18 13:35:47,17.43287,80.20044,39.3,CG,1,92,S000092,Telangana,Khammam,Khammam,27,ctbt_1330.png
1001603,2026-06-18 13:36:13,18.40137,73.64166,36.0,IC,0,58,S000058,Maharashtra,Pune,Pune,27,ctbt_1330.png
1001679,2026-06-18 13:36:13,25.46234,91.34345,38.2,IC,1,159,S000159,Meghalaya,West Khasi Hills,Nongstoin,27,ctbt_1330.png
1001653,2026-06-18 13:36:21,25.96899,94.03614,19.9,IC,1,129,S000129,Nagaland,Dimapur,Dimapur,27,ctbt_1330.png
1001590,2026-06-18 13:36:49,30.89867,75.72631,23.9,CG,1,22,S000022,Punjab,Ludhiana,Ludhiana,27,ctbt_1330.png
1001659,2026-06-18 13:36:52,12.09145,76.48939,34.1,IC,1,144,S000144,Karnataka,Mysuru,Mysuru,27,ctbt_1330.png
1001661,2026-06-18 13:37:03,10.86295,78.81869,7.1,CG,1,148,S000148,Tamil Nadu,Tiruchirappalli,Tiruchirappalli,27,ctbt_1330.png
1001665,2026-06-18 13:37:08,21.82579,79.70635,16.3,CG,1,156,S000156,Madhya Pradesh,Balaghat,Balaghat,27,ctbt_1330.png
1001648,2026-06-18 13:37:19,25.96746,93.91577,37.6,CG,1,129,S000129,Nagaland,Dimapur,Dimapur,27,ctbt_1330.png
1001726,2026-06-18 13:37:31,26.63462,92.59134,15.4,IC,1,276,S000276,Assam,Tezpur,Tezpur,27,ctbt_1330.png
1001667,2026-06-18 13:37:37,21.80192,79.77735,21.9,CG,1,156,S000156,Madhya Pradesh,Balaghat,Balaghat,27,ctbt_1330.png
1001612,2026-06-18 13:38:04,23.13864,87.98893,21.7,CG,1,68,S000068,West Bengal,Bardhaman,Bardhaman,27,ctbt_1330.png
1001581,2026-06-18 13:38:16,25.47237,91.18122,39.3,IC,1,3,S000003,Meghalaya,West Khasi Hills,Nongstoin,27,ctbt_1330.png
1001576,2026-06-18 13:38:19,25.83109,82.04483,20.0,CG,1,2,S000002,Uttar Pradesh,Prayagraj,Prayagraj,27,ctbt_1330.png
1001617,2026-06-18 13:38:25,12.16372,75.31102,31.5,CG,1,84,S000084,Kerala,Kannur,Kannur,27,ctbt_1330.png
1001599,2026-06-18 13:38:35,18.37614,73.64694,24.3,CG,1,58,S000058,Maharashtra,Pune,Pune,27,ctbt_1330.png
1001621,2026-06-18 13:38:41,17.44781,80.20553,27.9,CG,0,92,S000092,Telangana,Khammam,Khammam,27,ctbt_1330.png
1001705,2026-06-18 13:38:45,13.03821,80.21411,35.2,IC,1,214,S000214,Tamil Nadu,Chennai,Chennai,27,ctbt_1330.png
1001624,2026-06-18 13:39:04,17.3925,80.15889,21.5,IC,1,92,S000092,Telangana,Khammam,Khammam,27,ctbt_1330.png
1001605,2026-06-18 13:39:07,18.38051,73.66222,35.8,IC,1,58,S000058,Maharashtra,Pune,Pune,27,ctbt_1330.png
1001630,2026-06-18 13:39:41,17.52874,80.07077,20.9,IC,1,92,S000092,Telangana,Khammam,Khammam,27,ctbt_1330.png
1001641,2026-06-18 13:39:57,30.06963,77.76584,17.9,IC,1,107,S000107,Uttarakhand,Dehradun,Dehradun,27,ctbt_1330.png
1001669,2026-06-18 13:39:59,21.85175,79.73323,31.5,CG,1,156,S000156,Madhya Pradesh,Balaghat,Balaghat,27,ctbt_1330.png
1001574,2026-06-18 13:40:07,25.85287,82.04538,25.1,IC,1,2,S000002,Uttar Pradesh,Prayagraj,Prayagraj,27,ctbt_1330.png
1001611,2026-06-18 13:40:14,23.17713,88.02886,15.9,CG,1,68,S000068,West Bengal,Bardhaman,Bardhaman,27,ctbt_1330.png
1001663,2026-06-18 13:40:14,10.88875,78.82883,21.2,CG,1,148,S000148,Tamil Nadu,Tiruchirappalli,Tiruchirappalli,27,ctbt_1330.png
1001609,2026-06-18 13:40:32,23.14247,87.97876,36.1,CG,1,68,S000068,West Bengal,Bardhaman,Bardhaman,27,ctbt_1330.png
1001692,2026-06-18 13:40:49,26.94166,80.87135,104.5,CG,1,197,S000197,Uttar Pradesh,Lucknow,Lucknow,27,ctbt_1330.png
1001631,2026-06-18 13:41:01,26.15266,93.73995,27.9,CG,1,95,S000095,Nagaland,Dimapur,Dimapur,27,ctbt_1330.png
