event_id,timestamp,latitude,longitude,current,type,quality_flag,cluster_id,storm_id,state,district,nearest_city,frame_number,ctbt_filename
1000643,2026-06-18 08:00:29,20.59748,85.90295,43.3,IC,1,52,S000052,Odisha,Cuttack,Cuttack,16,ctbt_0800.png
1000642,2026-06-18 08:00:58,20.56666,85.90095,50.6,IC,1,52,S000052,Odisha,Cuttack,Cuttack,16,ctbt_0800.png
1000636,2026-06-18 08:01:07,30.59222,76.97686,15.4,CG,1,47,S000047,Chandigarh,Chandigarh,Chandigarh,16,ctbt_0800.png
1000656,2026-06-18 08:01:36,19.7692,85.29038,18.6,IC,1,97,S000097,Odisha,Berhampur,Berhampur,16,ctbt_0800.png
1000682,2026-06-18 08:02:25,23.5155,77.64516,17.3,IC,1,151,S000151,Madhya Pradesh,Bhopal,Bhopal,16,ctbt_0800.png
1000667,2026-06-18 08:02:50,17.03292,76.73848,26.7,CG,1,128,S000128,Karnataka,Kalaburagi,Kalaburagi,16,ctbt_0800.png
1000671,2026-06-18 08:02:51,17.05093,76.72422,39.5,IC,1,128,S000128,Karnataka,Kalaburagi,Kalaburagi,16,ctbt_0800.png
1000645,2026-06-18 08:03:12,13.43163,76.07544,26.7,IC,1,64,S000064,Karnataka,Chikkamagaluru,Chikkamagaluru,16,ctbt_0800.png
1000670,2026-06-18 08:03:55,17.06751,76.68849,17.0,CG,1,128,S000128,Karnataka,Kalaburagi,Kalaburagi,16,ctbt_0800.png
1000690,2026-06-18 08:04:00,26.26846,94.50551,16.2,CG,1,244,S000244,Nagaland,Mokokchung,Mokokchung,16,ctbt_0800.png
1000641,2026-06-18 08:04:04,20.59682,85.89539,19.4,CG,1,52,S000052,Odisha,Cuttack,Cuttack,16,ctbt_0800.png
1000676,2026-06-18 08:04:09,17.06843,76.72944,33.5,CG,1,128,S000128,Karnataka,Kalaburagi,Kalaburagi,16,ctbt_0800.png
1000637,2026-06-18 08:05:54,30.64916,76.93739,15.2,IC,1,47,S000047,Chandigarh,Chandigarh,Chandigarh,16,ctbt_0800.png
1000650,2026-06-18 08:06:50,13.69394,76.11933,15.6,IC,1,64,S000064,Karnataka,Chikkamagaluru,Chikkamagaluru,16,ctbt_0800.png
1000673,2026-06-18 08:07:11,17.02201,76.70526,6.9,IC,0,128,S000128,Karnataka,Kalaburagi,Kalaburagi,16,ctbt_0800.png
1000654,2026-06-18 08:07:37,18.55742,73.84301,16.1,IC,1,65,S000065,Maharashtra,Pune,Pune,16,ctbt_0800.png
1000666,2026-06-18 08:08:23,25.71511,91.72678,22.2,IC,1,122,S000122,Meghalaya,West Khasi Hills,Nongstoin,16,ctbt_0800.png
1000685,2026-06-18 08:08:36,23.583,77.61122,39.1,CG,1,151,S000151,Madhya Pradesh,Bhopal,Bhopal,16,ctbt_0800.png
1000652,2026-06-18 08:09:21,18.55617,73.8419,29.0,CG,1,65,S000065,Maharashtra,Pune,Pune,16,ctbt_0800.png
