event_id,timestamp,latitude,longitude,current,type,quality_flag,cluster_id,storm_id,state,district,nearest_city,frame_number,ctbt_filename
1000009,2026-06-18 00:30:44,27.09228,88.20219,28.0,CG,1,261,S000261,West Bengal,Darjeeling,Darjeeling,1,ctbt_0030.png
1000007,2026-06-18 00:33:43,13.95278,75.54727,15.5,IC,1,232,S000232,Karnataka,Shivamogga,Shivamogga,1,ctbt_0030.png
1000008,2026-06-18 00:37:05,13.87224,75.4967,93.4,CG,1,232,S000232,Karnataka,Shivamogga,Shivamogga,1,ctbt_0030.png
1000011,2026-06-18 00:37:19,27.14701,88.15877,34.2,CG,1,261,S000261,West Bengal,Darjeeling,Darjeeling,1,ctbt_0030.png
1000003,2026-06-18 00:37:30,8.52427,76.80057,33.7,CG,1,221,S000221,Kerala,Thiruvananthapuram,Thiruvananthapuram,1,ctbt_0030.png
1000006,2026-06-18 00:38:04,13.97345,75.60451,19.0,CG,1,232,S000232,Karnataka,Shivamogga,Shivamogga,1,ctbt_0030.png
1000014,2026-06-18 00:45:27,27.16516,88.20381,16.9,CG,1,261,S000261,West Bengal,Darjeeling,Darjeeling,1,ctbt_0030.png
1000010,2026-06-18 00:45:28,27.11574,88.16723,30.8,IC,1,261,S000261,West Bengal,Darjeeling,Darjeeling,1,ctbt_0030.png
1000012,2026-06-18 00:51:49,27.08881,88.16985,108.1,IC,1,261,S000261,West Bengal,Darjeeling,Darjeeling,1,ctbt_0030.png
1000005,2026-06-18 00:54:57,8.57402,76.75529,20.2,IC,1,221,S000221,Kerala,Thiruvananthapuram,Thiruvananthapuram,1,ctbt_0030.png
1000004,2026-06-18 00:57:38,8.5147,76.77067,24.0,IC,1,221,S000221,Kerala,Thiruvananthapuram,Thiruvananthapuram,1,ctbt_0030.png
1000013,2026-06-18 00:59:29,27.10959,88.17616,34.2,IC,1,261,S000261,West Bengal,Darjeeling,Darjeeling,1,ctbt_0030.png
1004505,2026-06-19 00:30:30,20.30077,86.11489,30.7,IC,1,33,S000033,Odisha,Cuttack,Cuttack,1,ctbt_0030.png
1004548,2026-06-19 00:30:35,25.09341,86.91207,36.3,CG,1,466,S000466,Bihar,Bhagalpur,Bhagalpur,1,ctbt_0030.png
1004521,2026-06-19 00:30:53,26.85577,92.7913,39.2,IC,1,82,S000082,Assam,Nagaon,Nagaon,1,ctbt_0030.png
1004518,2026-06-19 00:30:54,20.22155,86.05779,27.8,IC,1,55,S000055,Odisha,Khordha,Bhubaneswar,1,ctbt_0030.png
1004504,2026-06-19 00:31:34,20.29069,86.09382,39.0,IC,1,33,S000033,Odisha,Cuttack,Cuttack,1,ctbt_0030.png
1004503,2026-06-19 00:31:43,20.29705,86.10234,30.7,CG,1,33,S000033,Odisha,Cuttack,Cuttack,1,ctbt_0030.png
1004540,2026-06-19 00:32:04,25.87292,87.76437,38.3,IC,1,439,S000439,Bihar,Purnia,Purnia,1,ctbt_0030.png
1004527,2026-06-19 00:32:21,10.01331,77.08642,29.0,CG,1,137,S000137,Kerala,Idukki,Idukki,1,ctbt_0030.png
1004536,2026-06-19 00:33:40,19.14132,72.92577,29.0,IC,1,309,S000309,Maharashtra,Mumbai,Mumbai,1,ctbt_0030.png
1004509,2026-06-19 00:34:17,20.30444,86.10734,26.7,IC,1,33,S000033,Odisha,Cuttack,Cuttack,1,ctbt_0030.png
1004513,2026-06-19 00:34:52,20.15496,86.18332,22.9,CG,1,55,S000055,Odisha,Khordha,Bhubaneswar,1,ctbt_0030.png
1004528,2026-06-19 00:35:08,10.02985,77.10904,21.2,CG,0,137,S000137,Kerala,Idukki,Idukki,1,ctbt_0030.png
1004546,2026-06-19 00:35:25,25.10842,87.05176,35.3,CG,0,466,S000466,Bihar,Bhagalpur,Bhagalpur,1,ctbt_0030.png
1004514,2026-06-19 00:35:42,20.17431,86.11074,26.6,CG,1,55,S000055,Odisha,Khordha,Bhubaneswar,1,ctbt_0030.png
1004532,2026-06-19 00:35:52,11.82179,75.32828,27.6,CG,1,185,S000185,Kerala,Kannur,Kannur,1,ctbt_0030.png
1004526,2026-06-19 00:36:01,10.00711,77.08679,36.1,CG,1,137,S000137,Kerala,Idukki,Idukki,1,ctbt_0030.png
1004537,2026-06-19 00:36:16,19.08201,72.93047,37.1,IC,1,309,S000309,Maharashtra,Mumbai,Mumbai,1,ctbt_0030.png
1004544,2026-06-19 00:37:31,25.85183,87.75544,29.1,CG,1,439,S000439,Bihar,Purnia,Purnia,1,ctbt_0030.png
1004507,2026-06-19 00:37:43,20.2836,86.12875,16.6,IC,1,33,S000033,Odisha,Cuttack,Cuttack,1,ctbt_0030.png
1004519,2026-06-19 00:39:06,20.24988,86.12172,27.3,IC,1,55,S000055,Odisha,Khordha,Bhubaneswar,1,ctbt_0030.png
1004515,2026-06-19 00:39:09,20.21979,86.08902,39.8,IC,1,55,S000055,Odisha,Khordha,Bhubaneswar,1,ctbt_0030.png
1004511,2026-06-19 00:39:43,20.2332,86.0641,22.4,IC,0,33,S000033,Odisha,Cuttack,Cuttack,1,ctbt_0030.png
1004522,2026-06-19 00:41:08,10.05671,77.04341,39.0,IC,1,137,S000137,Kerala,Idukki,Idukki,1,ctbt_0030.png
1004501,2026-06-19 00:41:39,20.296,86.09719,28.4,IC,0,33,S000033,Odisha,Cuttack,Cuttack,1,ctbt_0030.png
1004531,2026-06-19 00:42:03,11.84267,75.33903,26.9,CG,1,185,S000185,Kerala,Kannur,Kannur,1,ctbt_0030.png
1004524,2026-06-19 00:42:07,10.02341,77.08864,39.8,IC,0,137,S000137,Kerala,Idukki,Idukki,1,ctbt_0030.png
1004516,2026-06-19 00:42:45,20.19025,86.1109,38.3,CG,1,55,S000055,Odisha,Khordha,Bhubaneswar,1,ctbt_0030.png
1004545,2026-06-19 00:43:01,25.07474,86.94192,15.2,IC,1,466,S000466,Bihar,Bhagalpur,Bhagalpur,1,ctbt_0030.png
1004541,2026-06-19 00:43:14,25.83445,87.74901,28.2,CG,1,439,S000439,Bihar,Purnia,Purnia,1,ctbt_0030.png
1004550,2026-06-19 00:44:22,25.05399,86.93814,17.7,IC,1,466,S000466,Bihar,Bhagalpur,Bhagalpur,1,ctbt_0030.png
1004534,2026-06-19 00:45:38,11.81199,75.3097,37.9,IC,1,185,S000185,Kerala,Kannur,Kannur,1,ctbt_0030.png
1004500,2026-06-19 00:45:39,13.05753,75.08138,20.9,CG,1,27,S000027,Karnataka,Dakshina Kannada,Mangaluru,1,ctbt_0030.png
1004551,2026-06-19 00:47:03,25.0139,86.98989,39.6,IC,1,466,S000466,Bihar,Bhagalpur,Bhagalpur,1,ctbt_0030.png
1004539,2026-06-19 00:48:43,19.14368,72.91542,81.8,IC,1,309,S000309,Maharashtra,Mumbai,Mumbai,1,ctbt_0030.png
1004523,2026-06-19 00:48:48,10.02609,77.05668,19.3,IC,1,137,S000137,Kerala,Idukki,Idukki,1,ctbt_0030.png
1004525,2026-06-19 00:49:20,10.02274,77.11624,6.7,IC,1,137,S000137,Kerala,Idukki,Idukki,1,ctbt_0030.png
1004547,2026-06-19 00:49:25,25.0905,86.98776,19.1,CG,1,466,S000466,Bihar,Bhagalpur,Bhagalpur,1,ctbt_0030.png
1004512,2026-06-19 00:49:38,20.53011,80.58116,23.3,IC,1,51,S000051,Maharashtra,Gadchiroli,Gadchiroli,1,ctbt_0030.png
1004510,2026-06-19 00:49:48,20.33032,86.12587,23.9,IC,0,33,S000033,Odisha,Cuttack,Cuttack,1,ctbt_0030.png
