event_id,timestamp,latitude,longitude,current,type,quality_flag,cluster_id,storm_id,state,district,nearest_city,frame_number,ctbt_filename
1001092,2026-06-18 11:00:58,21.73562,80.07217,32.9,CG,1,172,S000172,Madhya Pradesh,Balaghat,Balaghat,22,ctbt_1100.png
1001130,2026-06-18 11:01:13,23.00445,88.95254,37.3,CG,1,268,S000268,West Bengal,Howrah,Howrah,22,ctbt_1100.png
1001058,2026-06-18 11:01:30,11.16711,76.02066,33.3,CG,1,138,S000138,Kerala,Kozhikode,Kozhikode,22,ctbt_1100.png
1001071,2026-06-18 11:01:44,26.74111,88.10001,108.5,CG,1,157,S000157,West Bengal,Siliguri,Siliguri,22,ctbt_1100.png
1001043,2026-06-18 11:01:50,19.15261,72.88379,17.6,IC,1,102,S000102,Maharashtra,Mumbai,Mumbai,22,ctbt_1100.png
1001069,2026-06-18 11:01:59,26.66178,88.2094,31.5,CG,1,157,S000157,West Bengal,Siliguri,Siliguri,22,ctbt_1100.png
1001023,2026-06-18 11:02:14,25.82111,85.59988,35.2,IC,1,66,S000066,Bihar,Darbhanga,Darbhanga,22,ctbt_1100.png
1001065,2026-06-18 11:02:18,22.78313,75.75427,27.1,CG,1,145,S000145,Madhya Pradesh,Indore,Indore,22,ctbt_1100.png
1001073,2026-06-18 11:02:18,26.81785,88.12942,38.4,CG,1,157,S000157,West Bengal,Siliguri,Siliguri,22,ctbt_1100.png
1001037,2026-06-18 11:02:22,17.29259,80.22636,22.5,IC,1,73,S000073,Telangana,Khammam,Khammam,22,ctbt_1100.png
1001057,2026-06-18 11:02:31,11.15815,75.89626,39.0,CG,0,138,S000138,Kerala,Kozhikode,Kozhikode,22,ctbt_1100.png
1001094,2026-06-18 11:02:32,21.71002,80.07045,21.9,CG,1,172,S000172,Madhya Pradesh,Balaghat,Balaghat,22,ctbt_1100.png
1001063,2026-06-18 11:02:46,11.16867,75.97014,11.5,CG,1,138,S000138,Kerala,Kozhikode,Kozhikode,22,ctbt_1100.png
1001133,2026-06-18 11:02:47,22.999,88.96491,35.7,CG,1,268,S000268,West Bengal,Howrah,Howrah,22,ctbt_1100.png
1001116,2026-06-18 11:03:13,25.44919,92.23642,63.5,IC,1,200,S000200,Meghalaya,East Khasi Hills,Shillong,22,ctbt_1100.png
1001111,2026-06-18 11:03:52,22.62231,92.78316,54.6,IC,1,192,S000192,Mizoram,Lunglei,Lunglei,22,ctbt_1100.png
1001034,2026-06-18 11:03:58,17.29043,80.1922,20.0,IC,1,73,S000073,Telangana,Khammam,Khammam,22,ctbt_1100.png
1001086,2026-06-18 11:04:22,25.38522,82.88679,31.4,IC,1,158,S000158,Uttar Pradesh,Varanasi,Varanasi,22,ctbt_1100.png
1001110,2026-06-18 11:04:34,22.62048,92.78257,46.6,CG,1,192,S000192,Mizoram,Lunglei,Lunglei,22,ctbt_1100.png
1001101,2026-06-18 11:04:41,12.89015,74.75,34.2,IC,1,180,S000180,Karnataka,Dakshina Kannada,Mangaluru,22,ctbt_1100.png
1001061,2026-06-18 11:04:58,11.18355,75.94145,17.7,CG,1,138,S000138,Kerala,Kozhikode,Kozhikode,22,ctbt_1100.png
1001082,2026-06-18 11:05:16,25.4187,82.93967,39.5,IC,1,158,S000158,Uttar Pradesh,Varanasi,Varanasi,22,ctbt_1100.png
1001119,2026-06-18 11:06:57,23.19835,88.24659,27.4,IC,1,217,S000217,West Bengal,Bardhaman,Bardhaman,22,ctbt_1100.png
1001084,2026-06-18 11:07:02,25.41488,82.93412,32.6,IC,1,158,S000158,Uttar Pradesh,Varanasi,Varanasi,22,ctbt_1100.png
1001052,2026-06-18 11:08:05,11.23226,75.96638,20.3,IC,1,138,S000138,Kerala,Kozhikode,Kozhikode,22,ctbt_1100.png
1001060,2026-06-18 11:08:07,11.15161,75.90093,39.0,IC,1,138,S000138,Kerala,Kozhikode,Kozhikode,22,ctbt_1100.png
1001044,2026-06-18 11:08:30,19.15813,72.87886,17.8,CG,1,102,S000102,Maharashtra,Mumbai,Mumbai,22,ctbt_1100.png
1001099,2026-06-18 11:08:42,12.86867,74.74218,32.0,IC,1,180,S000180,Karnataka,Dakshina Kannada,Mangaluru,22,ctbt_1100.png
1001039,2026-06-18 11:08:50,10.45247,76.03534,36.3,IC,1,81,S000081,Kerala,Thrissur,Thrissur,22,ctbt_1100.png
1001062,2026-06-18 11:09:49,11.14315,75.89264,33.0,CG,1,138,S000138,Kerala,Kozhikode,Kozhikode,22,ctbt_1100.png
1001070,2026-06-18 11:10:07,26.78604,88.14469,20.7,IC,1,157,S000157,West Bengal,Siliguri,Siliguri,22,ctbt_1100.png
1001104,2026-06-18 11:10:18,25.56601,92.10815,18.5,IC,0,190,S000190,Meghalaya,Jaintia Hills,Jowai,22,ctbt_1100.png
1001080,2026-06-18 11:10:37,25.43955,82.93423,94.3,IC,0,158,S000158,Uttar Pradesh,Varanasi,Varanasi,22,ctbt_1100.png
1001097,2026-06-18 11:10:54,12.87463,74.74239,30.8,IC,1,180,S000180,Karnataka,Dakshina Kannada,Mangaluru,22,ctbt_1100.png
1001021,2026-06-18 11:11:06,25.1438,94.02095,5.5,IC,1,1,S000001,Manipur,Imphal West,Imphal,22,ctbt_1100.png
1001059,2026-06-18 11:11:32,11.17738,75.94368,36.4,CG,1,138,S000138,Kerala,Kozhikode,Kozhikode,22,ctbt_1100.png
1001017,2026-06-18 11:11:43,25.14633,94.0182,11.3,CG,1,1,S000001,Manipur,Imphal West,Imphal,22,ctbt_1100.png
1001032,2026-06-18 11:11:51,17.25826,80.20789,79.8,CG,1,73,S000073,Telangana,Khammam,Khammam,22,ctbt_1100.png
1001035,2026-06-18 11:12:28,17.31821,80.14965,29.7,CG,1,73,S000073,Telangana,Khammam,Khammam,22,ctbt_1100.png
1001123,2026-06-18 11:12:47,18.68505,78.96388,19.7,CG,0,254,S000254,Telangana,Karimnagar,Karimnagar,22,ctbt_1100.png
1001030,2026-06-18 11:12:58,25.84092,85.67383,31.2,CG,1,66,S000066,Bihar,Darbhanga,Darbhanga,22,ctbt_1100.png
1001108,2026-06-18 11:13:07,22.62083,92.76908,27.6,IC,1,192,S000192,Mizoram,Lunglei,Lunglei,22,ctbt_1100.png
1001019,2026-06-18 11:13:22,25.15976,94.01611,114.7,CG,1,1,S000001,Manipur,Imphal West,Imphal,22,ctbt_1100.png
1001027,2026-06-18 11:13:31,25.83168,85.74384,25.6,IC,1,66,S000066,Bihar,Darbhanga,Darbhanga,22,ctbt_1100.png
1001018,2026-06-18 11:13:35,25.1383,94.03808,32.0,CG,1,1,S000001,Manipur,Imphal West,Imphal,22,ctbt_1100.png
1001118,2026-06-18 11:14:24,25.46462,92.269,118.7,IC,1,200,S000200,Meghalaya,East Khasi Hills,Shillong,22,ctbt_1100.png
1001077,2026-06-18 11:14:28,26.69942,88.22451,20.7,IC,1,157,S000157,West Bengal,Siliguri,Siliguri,22,ctbt_1100.png
1001083,2026-06-18 11:15:05,25.46973,82.87869,19.6,IC,1,158,S000158,Uttar Pradesh,Varanasi,Varanasi,22,ctbt_1100.png
