event_id,timestamp,latitude,longitude,current,type,quality_flag,cluster_id,storm_id,state,district,nearest_city,frame_number,ctbt_filename
1002976,2026-06-18 18:00:27,24.53112,86.4179,31.2,IC,1,164,S000164,Jharkhand,Deoghar,Deoghar,36,ctbt_1800.png
1002950,2026-06-18 18:00:28,25.82527,87.81213,23.5,CG,1,140,S000140,Bihar,Purnia,Purnia,36,ctbt_1800.png
1002959,2026-06-18 18:00:34,26.95389,93.496,36.6,IC,1,143,S000143,Arunachal Pradesh,Papum Pare,Itanagar,36,ctbt_1800.png
1002991,2026-06-18 18:00:42,26.2958,94.63755,38.0,IC,1,201,S000201,Nagaland,Mokokchung,Mokokchung,36,ctbt_1800.png
1002914,2026-06-18 18:00:47,19.29807,72.93626,26.5,IC,1,100,S000100,Maharashtra,Mumbai,Mumbai,36,ctbt_1800.png
1002888,2026-06-18 18:00:51,11.45315,76.6458,7.2,IC,1,50,S000050,Tamil Nadu,Nilgiris,Ooty,36,ctbt_1800.png
1002952,2026-06-18 18:00:55,25.70922,87.65388,74.8,CG,1,140,S000140,Bihar,Purnia,Purnia,36,ctbt_1800.png
1002990,2026-06-18 18:01:19,26.32263,94.63992,10.0,IC,1,201,S000201,Nagaland,Mokokchung,Mokokchung,36,ctbt_1800.png
1002973,2026-06-18 18:01:22,24.44683,86.29542,21.7,IC,1,164,S000164,Jharkhand,Deoghar,Deoghar,36,ctbt_1800.png
1002926,2026-06-18 18:01:25,9.80881,77.15722,27.1,IC,1,109,S000109,Kerala,Idukki,Idukki,36,ctbt_1800.png
1002985,2026-06-18 18:01:32,25.09332,92.66161,20.5,CG,1,195,S000195,Assam,Silchar,Silchar,36,ctbt_1800.png
1003015,2026-06-18 18:01:46,21.52885,83.905,21.7,CG,1,264,S000264,Odisha,Sambalpur,Sambalpur,36,ctbt_1800.png
1002984,2026-06-18 18:01:47,25.11714,92.69618,40.0,IC,1,195,S000195,Assam,Silchar,Silchar,36,ctbt_1800.png
1002885,2026-06-18 18:01:51,11.49073,76.65403,9.3,CG,1,50,S000050,Tamil Nadu,Nilgiris,Ooty,36,ctbt_1800.png
1002946,2026-06-18 18:01:59,25.76332,87.80204,118.4,IC,1,140,S000140,Bihar,Purnia,Purnia,36,ctbt_1800.png
1002988,2026-06-18 18:02:11,26.3987,94.60887,23.9,IC,1,201,S000201,Nagaland,Mokokchung,Mokokchung,36,ctbt_1800.png
1002967,2026-06-18 18:02:29,27.31789,93.85971,36.8,IC,1,162,S000162,Arunachal Pradesh,Lower Subansiri,Ziro,36,ctbt_1800.png
1002928,2026-06-18 18:02:33,26.65379,80.65842,21.8,IC,1,110,S000110,Uttar Pradesh,Kanpur,Kanpur,36,ctbt_1800.png
1003010,2026-06-18 18:02:45,22.31471,84.875,35.6,CG,1,258,S000258,Odisha,Rourkela,Rourkela,36,ctbt_1800.png
1003000,2026-06-18 18:02:50,26.11658,91.8161,31.0,CG,1,256,S000256,Assam,Kamrup Metropolitan,Guwahati,36,ctbt_1800.png
1002887,2026-06-18 18:02:57,11.53073,76.68668,32.5,IC,1,50,S000050,Tamil Nadu,Nilgiris,Ooty,36,ctbt_1800.png
1002912,2026-06-18 18:03:02,19.3104,72.91242,16.7,CG,0,100,S000100,Maharashtra,Mumbai,Mumbai,36,ctbt_1800.png
1003008,2026-06-18 18:03:05,22.30288,84.8554,25.1,CG,1,258,S000258,Odisha,Rourkela,Rourkela,36,ctbt_1800.png
1002940,2026-06-18 18:03:24,24.42112,84.98483,30.7,CG,1,125,S000125,Bihar,Gaya,Gaya,36,ctbt_1800.png
1002904,2026-06-18 18:03:25,25.77491,83.90723,32.4,IC,0,93,S000093,Uttar Pradesh,Ballia,Ballia,36,ctbt_1800.png
1002922,2026-06-18 18:03:29,9.9264,77.0001,22.7,IC,1,109,S000109,Kerala,Idukki,Idukki,36,ctbt_1800.png
1002953,2026-06-18 18:03:39,25.85814,87.70352,20.3,IC,1,140,S000140,Bihar,Purnia,Purnia,36,ctbt_1800.png
1002980,2026-06-18 18:03:46,26.75314,88.3942,33.7,IC,1,189,S000189,West Bengal,Siliguri,Siliguri,36,ctbt_1800.png
1002955,2026-06-18 18:04:16,25.74628,87.77224,18.9,CG,1,140,S000140,Bihar,Purnia,Purnia,36,ctbt_1800.png
1002992,2026-06-18 18:04:16,26.32534,94.59833,99.0,CG,1,201,S000201,Nagaland,Mokokchung,Mokokchung,36,ctbt_1800.png
1002905,2026-06-18 18:04:34,25.87908,83.90369,12.4,CG,1,93,S000093,Uttar Pradesh,Ballia,Ballia,36,ctbt_1800.png
1002900,2026-06-18 18:04:46,25.86958,83.93546,19.5,IC,1,93,S000093,Uttar Pradesh,Ballia,Ballia,36,ctbt_1800.png
1002982,2026-06-18 18:04:53,26.7609,88.40546,83.1,IC,1,189,S000189,West Bengal,Siliguri,Siliguri,36,ctbt_1800.png
1002883,2026-06-18 18:05:27,11.47847,76.65048,34.1,CG,1,50,S000050,Tamil Nadu,Nilgiris,Ooty,36,ctbt_1800.png
1003014,2026-06-18 18:05:28,21.51641,83.89985,25.7,CG,1,264,S000264,Odisha,Sambalpur,Sambalpur,36,ctbt_1800.png
1002968,2026-06-18 18:05:30,27.35929,93.8584,37.0,IC,1,162,S000162,Arunachal Pradesh,Lower Subansiri,Ziro,36,ctbt_1800.png
1002964,2026-06-18 18:05:44,27.39486,93.83898,32.6,CG,1,162,S000162,Arunachal Pradesh,Lower Subansiri,Ziro,36,ctbt_1800.png
1002966,2026-06-18 18:05:44,27.36753,93.85309,17.4,CG,1,162,S000162,Arunachal Pradesh,Lower Subansiri,Ziro,36,ctbt_1800.png
1002917,2026-06-18 18:05:47,21.38418,80.10865,35.8,IC,1,103,S000103,Maharashtra,Gondia,Gondia,36,ctbt_1800.png
1002974,2026-06-18 18:05:51,24.49385,86.29164,18.1,IC,1,164,S000164,Jharkhand,Deoghar,Deoghar,36,ctbt_1800.png
1003011,2026-06-18 18:06:09,22.36468,84.84508,96.3,IC,1,258,S000258,Odisha,Rourkela,Rourkela,36,ctbt_1800.png
1003016,2026-06-18 18:07:39,26.43464,88.38106,7.6,CG,1,270,S000270,West Bengal,Siliguri,Siliguri,36,ctbt_1800.png
1002983,2026-06-18 18:08:04,25.07717,92.67687,15.1,CG,1,195,S000195,Assam,Silchar,Silchar,36,ctbt_1800.png
