event_id,timestamp,latitude,longitude,current,type,quality_flag,cluster_id,storm_id,state,district,nearest_city,frame_number,ctbt_filename
1002416,2026-06-18 16:00:20,26.00715,87.61865,16.3,CG,1,198,S000198,Bihar,Purnia,Purnia,32,ctbt_1600.png
1002318,2026-06-18 16:00:48,25.74074,94.23725,34.5,IC,1,45,S000045,Nagaland,Kohima,Kohima,32,ctbt_1600.png
1002313,2026-06-18 16:00:51,25.78068,94.23144,16.0,IC,1,45,S000045,Nagaland,Kohima,Kohima,32,ctbt_1600.png
1002364,2026-06-18 16:00:57,23.34638,75.88674,36.5,IC,1,141,S000141,Madhya Pradesh,Ujjain,Ujjain,32,ctbt_1600.png
1002401,2026-06-18 16:00:57,11.93766,75.45186,12.5,CG,1,194,S000194,Kerala,Kannur,Kannur,32,ctbt_1600.png
1002432,2026-06-18 16:01:06,9.89203,76.20866,23.9,CG,1,257,S000257,Kerala,Ernakulam,Kochi,32,ctbt_1600.png
1002435,2026-06-18 16:01:15,21.84655,80.28695,17.5,CG,1,259,S000259,Madhya Pradesh,Balaghat,Balaghat,32,ctbt_1600.png
1002348,2026-06-18 16:01:18,27.46276,93.75528,28.8,IC,1,94,S000094,Arunachal Pradesh,Lower Subansiri,Ziro,32,ctbt_1600.png
1002343,2026-06-18 16:01:24,23.24733,77.32684,18.2,IC,1,78,S000078,Madhya Pradesh,Bhopal,Bhopal,32,ctbt_1600.png
1002323,2026-06-18 16:01:45,21.19416,81.75912,100.2,IC,1,46,S000046,Chhattisgarh,Raipur,Raipur,32,ctbt_1600.png
1002366,2026-06-18 16:02:01,23.32246,75.74187,33.2,IC,1,141,S000141,Madhya Pradesh,Ujjain,Ujjain,32,ctbt_1600.png
1002329,2026-06-18 16:02:06,9.88095,78.1585,26.7,CG,0,49,S000049,Tamil Nadu,Madurai,Madurai,32,ctbt_1600.png
1002325,2026-06-18 16:02:16,21.20379,81.6642,23.8,CG,1,46,S000046,Chhattisgarh,Raipur,Raipur,32,ctbt_1600.png
1002397,2026-06-18 16:02:47,17.5268,78.53853,26.4,IC,1,176,S000176,Telangana,Hyderabad,Hyderabad,32,ctbt_1600.png
1002428,2026-06-18 16:02:51,27.1223,88.50691,38.6,IC,1,248,S000248,Sikkim,East Sikkim,Gangtok,32,ctbt_1600.png
1002338,2026-06-18 16:03:00,20.37949,85.95379,20.7,CG,1,72,S000072,Odisha,Khordha,Bhubaneswar,32,ctbt_1600.png
1002378,2026-06-18 16:03:05,22.83217,88.13117,21.8,IC,1,166,S000166,West Bengal,Howrah,Howrah,32,ctbt_1600.png
1002393,2026-06-18 16:03:15,17.51423,78.56558,24.5,IC,1,176,S000176,Telangana,Hyderabad,Hyderabad,32,ctbt_1600.png
1002436,2026-06-18 16:03:42,21.83296,80.26804,19.6,CG,1,259,S000259,Madhya Pradesh,Balaghat,Balaghat,32,ctbt_1600.png
1002404,2026-06-18 16:04:07,11.97486,75.44081,12.3,IC,1,194,S000194,Kerala,Kannur,Kannur,32,ctbt_1600.png
1002311,2026-06-18 16:04:11,25.76605,94.23824,39.6,CG,1,45,S000045,Nagaland,Kohima,Kohima,32,ctbt_1600.png
1002395,2026-06-18 16:04:43,17.50578,78.55085,38.0,CG,0,176,S000176,Telangana,Hyderabad,Hyderabad,32,ctbt_1600.png
1002360,2026-06-18 16:04:44,20.01994,75.12798,19.0,IC,1,124,S000124,Maharashtra,Aurangabad,Chhatrapati Sambhajinagar,32,ctbt_1600.png
1002383,2026-06-18 16:05:05,22.79414,88.09165,19.2,IC,1,166,S000166,West Bengal,Howrah,Howrah,32,ctbt_1600.png
1002303,2026-06-18 16:05:32,20.01916,79.87661,21.3,CG,1,15,S000015,Maharashtra,Gadchiroli,Gadchiroli,32,ctbt_1600.png
1002315,2026-06-18 16:06:03,25.82349,94.24389,22.2,CG,1,45,S000045,Nagaland,Kohima,Kohima,32,ctbt_1600.png
1002322,2026-06-18 16:06:05,21.27479,81.7439,29.2,CG,1,46,S000046,Chhattisgarh,Raipur,Raipur,32,ctbt_1600.png
1002359,2026-06-18 16:07:16,20.04924,75.16027,23.2,CG,1,124,S000124,Maharashtra,Aurangabad,Chhatrapati Sambhajinagar,32,ctbt_1600.png
1002319,2026-06-18 16:07:25,25.75463,94.246,32.6,CG,1,45,S000045,Nagaland,Kohima,Kohima,32,ctbt_1600.png
1002429,2026-06-18 16:07:43,27.11318,88.48044,33.2,IC,1,248,S000248,Sikkim,East Sikkim,Gangtok,32,ctbt_1600.png
1002379,2026-06-18 16:07:49,22.77168,88.19584,40.0,CG,1,166,S000166,West Bengal,Howrah,Howrah,32,ctbt_1600.png
1002402,2026-06-18 16:07:49,11.87499,75.46828,5.2,CG,1,194,S000194,Kerala,Kannur,Kannur,32,ctbt_1600.png
1002336,2026-06-18 16:07:59,20.38411,86.08394,25.5,CG,1,72,S000072,Odisha,Khordha,Bhubaneswar,32,ctbt_1600.png
1002440,2026-06-18 16:08:03,21.30896,83.98592,28.4,IC,1,274,S000274,Odisha,Sambalpur,Sambalpur,32,ctbt_1600.png
1002299,2026-06-18 16:09:00,14.08514,75.45593,28.2,IC,1,7,S000007,Karnataka,Shivamogga,Shivamogga,32,ctbt_1600.png
1002421,2026-06-18 16:09:07,26.83748,83.44976,27.9,IC,0,233,S000233,Uttar Pradesh,Gorakhpur,Gorakhpur,32,ctbt_1600.png
1002386,2026-06-18 16:09:16,22.76382,88.11831,30.4,IC,1,166,S000166,West Bengal,Howrah,Howrah,32,ctbt_1600.png
1002302,2026-06-18 16:09:41,20.00738,79.94073,34.7,IC,0,15,S000015,Maharashtra,Gadchiroli,Gadchiroli,32,ctbt_1600.png
1002298,2026-06-18 16:09:42,14.03979,75.47733,16.8,IC,1,7,S000007,Karnataka,Shivamogga,Shivamogga,32,ctbt_1600.png
1002419,2026-06-18 16:09:46,26.76419,83.44903,22.3,IC,1,233,S000233,Uttar Pradesh,Gorakhpur,Gorakhpur,32,ctbt_1600.png
1002352,2026-06-18 16:09:55,31.78591,75.04264,22.1,IC,1,119,S000119,Punjab,Amritsar,Amritsar,32,ctbt_1600.png
1002396,2026-06-18 16:09:58,17.47988,78.52546,114.6,CG,0,176,S000176,Telangana,Hyderabad,Hyderabad,32,ctbt_1600.png
1002437,2026-06-18 16:10:04,21.26067,83.97416,24.5,CG,1,274,S000274,Odisha,Sambalpur,Sambalpur,32,ctbt_1600.png
1002408,2026-06-18 16:10:14,25.96553,87.55018,70.4,IC,1,198,S000198,Bihar,Purnia,Purnia,32,ctbt_1600.png
1002350,2026-06-18 16:10:19,31.77031,75.04679,38.8,IC,1,119,S000119,Punjab,Amritsar,Amritsar,32,ctbt_1600.png
1002301,2026-06-18 16:10:42,20.0968,79.93877,12.0,IC,1,15,S000015,Maharashtra,Gadchiroli,Gadchiroli,32,ctbt_1600.png
1002328,2026-06-18 16:10:45,26.86028,92.68919,31.8,IC,1,48,S000048,Assam,Tezpur,Tezpur,32,ctbt_1600.png
1002368,2026-06-18 16:10:49,23.23276,75.8265,100.6,IC,1,141,S000141,Madhya Pradesh,Ujjain,Ujjain,32,ctbt_1600.png
1002405,2026-06-18 16:11:17,11.9014,75.48157,26.1,CG,1,194,S000194,Kerala,Kannur,Kannur,32,ctbt_1600.png
1002417,2026-06-18 16:12:08,31.02333,76.82289,36.6,IC,1,215,S000215,Chandigarh,Chandigarh,Chandigarh,32,ctbt_1600.png
1002369,2026-06-18 16:12:12,23.33301,75.75967,85.1,IC,1,141,S000141,Madhya Pradesh,Ujjain,Ujjain,32,ctbt_1600.png
1002407,2026-06-18 16:12:18,26.03163,87.51837,23.6,IC,1,198,S000198,Bihar,Purnia,Purnia,32,ctbt_1600.png
1002326,2026-06-18 16:12:23,21.27794,81.69056,34.1,CG,1,46,S000046,Chhattisgarh,Raipur,Raipur,32,ctbt_1600.png
1002413,2026-06-18 16:12:55,26.03414,87.61254,31.8,IC,1,198,S000198,Bihar,Purnia,Purnia,32,ctbt_1600.png
1002411,2026-06-18 16:12:58,26.07987,87.56874,21.8,CG,1,198,S000198,Bihar,Purnia,Purnia,32,ctbt_1600.png
1002312,2026-06-18 16:13:16,25.7258,94.20477,67.3,IC,1,45,S000045,Nagaland,Kohima,Kohima,32,ctbt_1600.png
1002353,2026-06-18 16:13:18,31.75546,75.06093,34.6,CG,1,119,S000119,Punjab,Amritsar,Amritsar,32,ctbt_1600.png
1002306,2026-06-18 16:13:28,20.05963,79.95745,19.5,IC,1,15,S000015,Maharashtra,Gadchiroli,Gadchiroli,32,ctbt_1600.png
1002412,2026-06-18 16:13:36,26.05773,87.60116,36.3,IC,1,198,S000198,Bihar,Purnia,Purnia,32,ctbt_1600.png
1002316,2026-06-18 16:13:44,25.73958,94.20792,17.2,CG,1,45,S000045,Nagaland,Kohima,Kohima,32,ctbt_1600.png
1002380,2026-06-18 16:13:55,22.76235,88.17803,39.4,CG,1,166,S000166,West Bengal,Howrah,Howrah,32,ctbt_1600.png
1002410,2026-06-18 16:13:55,26.00801,87.72124,36.0,IC,1,198,S000198,Bihar,Purnia,Purnia,32,ctbt_1600.png
1002406,2026-06-18 16:13:58,26.04149,87.61333,36.2,CG,1,198,S000198,Bihar,Purnia,Purnia,32,ctbt_1600.png
1002307,2026-06-18 16:14:02,20.04185,79.95851,19.5,CG,1,15,S000015,Maharashtra,Gadchiroli,Gadchiroli,32,ctbt_1600.png
1002431,2026-06-18 16:14:03,9.89291,76.22578,18.5,IC,1,257,S000257,Kerala,Ernakulam,Kochi,32,ctbt_1600.png
1002321,2026-06-18 16:14:28,21.25954,81.71496,32.0,IC,0,46,S000046,Chhattisgarh,Raipur,Raipur,32,ctbt_1600.png
1002376,2026-06-18 16:14:34,24.42196,86.73308,38.5,IC,1,164,S000164,Jharkhand,Deoghar,Deoghar,32,ctbt_1600.png
1002394,2026-06-18 16:14:35,17.51455,78.54841,101.5,CG,1,176,S000176,Telangana,Hyderabad,Hyderabad,32,ctbt_1600.png
1002340,2026-06-18 16:14:50,20.2631,86.01081,15.1,CG,1,72,S000072,Odisha,Khordha,Bhubaneswar,32,ctbt_1600.png
1002345,2026-06-18 16:15:12,23.22366,77.34247,28.4,IC,1,78,S000078,Madhya Pradesh,Bhopal,Bhopal,32,ctbt_1600.png
1002439,2026-06-18 16:15:24,21.4041,84.13177,26.0,IC,1,274,S000274,Odisha,Sambalpur,Sambalpur,32,ctbt_1600.png
1002372,2026-06-18 16:15:53,21.22875,77.67821,28.2,IC,1,154,S000154,Maharashtra,Amravati,Amravati,32,ctbt_1600.png
1002362,2026-06-18 16:16:02,18.59946,78.79448,24.5,IC,1,134,S000134,Telangana,Karimnagar,Karimnagar,32,ctbt_1600.png
1002332,2026-06-18 16:16:05,9.84406,78.18654,37.6,CG,1,49,S000049,Tamil Nadu,Madurai,Madurai,32,ctbt_1600.png
1002337,2026-06-18 16:17:28,20.44323,86.01108,13.7,IC,1,72,S000072,Odisha,Khordha,Bhubaneswar,32,ctbt_1600.png
1002426,2026-06-18 16:17:30,27.11207,88.48611,20.0,CG,1,248,S000248,Sikkim,East Sikkim,Gangtok,32,ctbt_1600.png
1002398,2026-06-18 16:17:34,25.43407,90.59703,14.1,IC,1,184,S000184,Meghalaya,East Garo Hills,Williamnagar,32,ctbt_1600.png
1002434,2026-06-18 16:17:34,21.84915,80.25562,98.5,IC,1,259,S000259,Madhya Pradesh,Balaghat,Balaghat,32,ctbt_1600.png
1002373,2026-06-18 16:17:45,21.15779,77.60488,35.2,IC,1,154,S000154,Maharashtra,Amravati,Amravati,32,ctbt_1600.png
1002342,2026-06-18 16:18:02,20.32791,85.98233,84.3,IC,1,72,S000072,Odisha,Khordha,Bhubaneswar,32,ctbt_1600.png
1002304,2026-06-18 16:18:11,20.01392,79.98659,29.0,CG,1,15,S000015,Maharashtra,Gadchiroli,Gadchiroli,32,ctbt_1600.png
1002438,2026-06-18 16:18:24,21.36754,84.06072,56.2,IC,1,274,S000274,Odisha,Sambalpur,Sambalpur,32,ctbt_1600.png
1002308,2026-06-18 16:18:26,23.74856,91.65726,37.5,IC,0,28,S000028,Tripura,West Tripura,Agartala,32,ctbt_1600.png
1002371,2026-06-18 16:18:29,23.31743,75.84672,18.6,CG,1,141,S000141,Madhya Pradesh,Ujjain,Ujjain,32,ctbt_1600.png
1002430,2026-06-18 16:18:38,27.06089,88.42326,32.6,IC,1,248,S000248,Sikkim,East Sikkim,Gangtok,32,ctbt_1600.png
1002420,2026-06-18 16:18:40,26.77029,83.39444,41.2,IC,1,233,S000233,Uttar Pradesh,Gorakhpur,Gorakhpur,32,ctbt_1600.png
1002355,2026-06-18 16:18:42,31.76646,75.03921,28.2,IC,1,119,S000119,Punjab,Amritsar,Amritsar,32,ctbt_1600.png
1002375,2026-06-18 16:18:52,21.18266,77.60606,23.9,IC,1,154,S000154,Maharashtra,Amravati,Amravati,32,ctbt_1600.png
1002400,2026-06-18 16:19:03,11.90892,75.4783,25.7,IC,1,194,S000194,Kerala,Kannur,Kannur,32,ctbt_1600.png
1002370,2026-06-18 16:19:11,23.24717,75.84328,35.0,CG,1,141,S000141,Madhya Pradesh,Ujjain,Ujjain,32,ctbt_1600.png
1002389,2026-06-18 16:19:34,22.68059,88.26871,26.0,IC,1,166,S000166,West Bengal,Howrah,Howrah,32,ctbt_1600.png
1002300,2026-06-18 16:19:48,14.04871,75.47486,23.4,CG,1,7,S000007,Karnataka,Shivamogga,Shivamogga,32,ctbt_1600.png
1002354,2026-06-18 16:19:50,31.76429,75.05085,23.2,IC,1,119,S000119,Punjab,Amritsar,Amritsar,32,ctbt_1600.png
1002385,2026-06-18 16:20:03,22.76597,88.18936,100.3,IC,1,166,S000166,West Bengal,Howrah,Howrah,32,ctbt_1600.png
1002423,2026-06-18 16:20:03,13.37372,79.36921,15.1,IC,1,240,S000240,Andhra Pradesh,Tirupati,Tirupati,32,ctbt_1600.png
1002381,2026-06-18 16:20:08,22.62976,88.25173,29.2,IC,0,166,S000166,West Bengal,Howrah,Howrah,32,ctbt_1600.png
1002363,2026-06-18 16:20:39,18.53936,78.80981,30.3,CG,1,134,S000134,Telangana,Karimnagar,Karimnagar,32,ctbt_1600.png
1002347,2026-06-18 16:20:43,27.44829,93.72845,8.0,CG,1,94,S000094,Arunachal Pradesh,Lower Subansiri,Ziro,32,ctbt_1600.png
1002392,2026-06-18 16:20:46,22.7611,88.19407,32.2,IC,1,166,S000166,West Bengal,Howrah,Howrah,32,ctbt_1600.png
1002427,2026-06-18 16:20:57,27.1261,88.45897,23.0,CG,1,248,S000248,Sikkim,East Sikkim,Gangtok,32,ctbt_1600.png
1002422,2026-06-18 16:21:39,13.36478,79.36184,18.6,IC,1,240,S000240,Andhra Pradesh,Tirupati,Tirupati,32,ctbt_1600.png
1002330,2026-06-18 16:21:53,9.90411,78.14538,25.5,IC,1,49,S000049,Tamil Nadu,Madurai,Madurai,32,ctbt_1600.png
1002361,2026-06-18 16:22:05,18.61851,78.78851,22.3,IC,0,134,S000134,Telangana,Karimnagar,Karimnagar,32,ctbt_1600.png
1002387,2026-06-18 16:22:17,22.75414,88.23155,20.1,IC,1,166,S000166,West Bengal,Howrah,Howrah,32,ctbt_1600.png
1002310,2026-06-18 16:22:39,25.76766,94.19625,15.2,CG,1,45,S000045,Nagaland,Kohima,Kohima,32,ctbt_1600.png
1002351,2026-06-18 16:22:50,31.78671,75.06877,36.0,CG,1,119,S000119,Punjab,Amritsar,Amritsar,32,ctbt_1600.png
1002418,2026-06-18 16:23:00,26.82416,83.31161,29.6,CG,1,233,S000233,Uttar Pradesh,Gorakhpur,Gorakhpur,32,ctbt_1600.png
