event_id,timestamp,latitude,longitude,current,type,quality_flag,cluster_id,storm_id,state,district,nearest_city,frame_number,ctbt_filename
1000189,2026-06-18 03:30:01,26.31565,92.58354,37.2,CG,1,11,S000011,Assam,Nagaon,Nagaon,7,ctbt_0330.png
1000194,2026-06-18 03:31:37,19.55449,85.25788,19.1,IC,1,75,S000075,Odisha,Berhampur,Berhampur,7,ctbt_0330.png
1000217,2026-06-18 03:32:37,12.59583,76.42183,34.7,IC,1,196,S000196,Karnataka,Mysuru,Mysuru,7,ctbt_0330.png
1000216,2026-06-18 03:33:43,12.66806,76.37429,21.2,IC,1,196,S000196,Karnataka,Mysuru,Mysuru,7,ctbt_0330.png
1000191,2026-06-18 03:33:55,26.32648,92.61995,70.7,IC,1,11,S000011,Assam,Nagaon,Nagaon,7,ctbt_0330.png
1000211,2026-06-18 03:34:17,11.88578,79.82957,26.7,CG,1,187,S000187,Puducherry,Puducherry,Puducherry,7,ctbt_0330.png
1000196,2026-06-18 03:34:38,19.40942,85.23479,20.6,CG,1,75,S000075,Odisha,Berhampur,Berhampur,7,ctbt_0330.png
1000188,2026-06-18 03:35:21,26.32379,92.61489,101.5,IC,0,11,S000011,Assam,Nagaon,Nagaon,7,ctbt_0330.png
1000220,2026-06-18 03:35:30,22.38289,86.33212,19.3,IC,1,218,S000218,Jharkhand,East Singhbhum,Jamshedpur,7,ctbt_0330.png
1000219,2026-06-18 03:38:26,22.37579,86.37529,28.1,CG,1,218,S000218,Jharkhand,East Singhbhum,Jamshedpur,7,ctbt_0330.png
1000193,2026-06-18 03:38:31,26.16063,81.92565,27.9,IC,1,54,S000054,Uttar Pradesh,Prayagraj,Prayagraj,7,ctbt_0330.png
1000205,2026-06-18 03:39:24,26.16782,91.73683,35.0,CG,1,175,S000175,Assam,Kamrup Metropolitan,Guwahati,7,ctbt_0330.png
1000198,2026-06-18 03:39:44,27.06778,78.45437,33.3,CG,1,165,S000165,Uttar Pradesh,Agra,Agra,7,ctbt_0330.png
1000218,2026-06-18 03:40:50,12.57819,76.40673,38.4,CG,1,196,S000196,Karnataka,Mysuru,Mysuru,7,ctbt_0330.png
1000197,2026-06-18 03:41:09,27.03185,78.43989,25.8,IC,1,165,S000165,Uttar Pradesh,Agra,Agra,7,ctbt_0330.png
1000187,2026-06-18 03:41:30,26.33608,92.59241,21.7,CG,1,11,S000011,Assam,Nagaon,Nagaon,7,ctbt_0330.png
1000202,2026-06-18 03:41:35,26.25781,91.86402,24.1,CG,0,175,S000175,Assam,Kamrup Metropolitan,Guwahati,7,ctbt_0330.png
1000200,2026-06-18 03:42:02,27.05699,78.45001,32.6,CG,1,165,S000165,Uttar Pradesh,Agra,Agra,7,ctbt_0330.png
1000215,2026-06-18 03:42:25,12.60041,76.37941,18.9,CG,1,196,S000196,Karnataka,Mysuru,Mysuru,7,ctbt_0330.png
1000203,2026-06-18 03:42:31,26.21513,91.66868,21.0,IC,1,175,S000175,Assam,Kamrup Metropolitan,Guwahati,7,ctbt_0330.png
1000209,2026-06-18 03:42:42,11.88097,79.84133,25.9,CG,1,187,S000187,Puducherry,Puducherry,Puducherry,7,ctbt_0330.png
1000190,2026-06-18 03:42:52,26.31687,92.61236,36.1,CG,1,11,S000011,Assam,Nagaon,Nagaon,7,ctbt_0330.png
1000192,2026-06-18 03:45:55,26.33293,92.65002,28.6,IC,1,11,S000011,Assam,Nagaon,Nagaon,7,ctbt_0330.png
1000214,2026-06-18 03:45:55,11.86216,79.84082,35.7,IC,0,187,S000187,Puducherry,Puducherry,Puducherry,7,ctbt_0330.png
1000195,2026-06-18 03:46:01,19.49584,85.25998,27.0,IC,1,75,S000075,Odisha,Berhampur,Berhampur,7,ctbt_0330.png
1000210,2026-06-18 03:50:34,11.86742,79.83855,27.5,CG,1,187,S000187,Puducherry,Puducherry,Puducherry,7,ctbt_0330.png
1000206,2026-06-18 03:52:04,25.43352,92.30406,11.8,IC,1,179,S000179,Meghalaya,Jaintia Hills,Jowai,7,ctbt_0330.png
1000208,2026-06-18 03:52:57,25.4307,92.28866,21.2,CG,1,179,S000179,Meghalaya,Jaintia Hills,Jowai,7,ctbt_0330.png
1000213,2026-06-18 03:53:16,11.86662,79.85306,27.9,IC,1,187,S000187,Puducherry,Puducherry,Puducherry,7,ctbt_0330.png
1000199,2026-06-18 03:53:53,27.01169,78.44728,39.6,IC,1,165,S000165,Uttar Pradesh,Agra,Agra,7,ctbt_0330.png
1000207,2026-06-18 03:54:49,25.43528,92.29191,23.8,CG,0,179,S000179,Meghalaya,Jaintia Hills,Jowai,7,ctbt_0330.png
1000201,2026-06-18 03:56:17,26.20817,91.79424,28.8,CG,1,175,S000175,Assam,Kamrup Metropolitan,Guwahati,7,ctbt_0330.png
1000221,2026-06-18 03:58:38,22.37671,86.373,12.1,IC,1,218,S000218,Jharkhand,East Singhbhum,Jamshedpur,7,ctbt_0330.png
1000204,2026-06-18 03:59:08,26.17105,91.7479,42.0,IC,1,175,S000175,Assam,Kamrup Metropolitan,Guwahati,7,ctbt_0330.png
1000212,2026-06-18 03:59:45,11.88759,79.82725,23.0,CG,1,187,S000187,Puducherry,Puducherry,Puducherry,7,ctbt_0330.png
1004800,2026-06-19 03:30:42,17.13585,77.14854,17.2,CG,1,348,S000348,Karnataka,Kalaburagi,Kalaburagi,7,ctbt_0330.png
1004814,2026-06-19 03:30:44,23.94389,91.4968,36.0,CG,1,488,S000488,Tripura,West Tripura,Agartala,7,ctbt_0330.png
1004788,2026-06-19 03:30:50,13.94534,75.72512,31.9,CG,1,322,S000322,Karnataka,Shivamogga,Shivamogga,7,ctbt_0330.png
1004823,2026-06-19 03:31:21,9.75196,76.84323,24.8,IC,1,492,S000492,Kerala,Idukki,Idukki,7,ctbt_0330.png
1004785,2026-06-19 03:32:37,7.9153,76.62918,23.1,IC,1,308,S000308,Kerala,Thiruvananthapuram,Thiruvananthapuram,7,ctbt_0330.png
1004792,2026-06-19 03:33:01,26.40476,85.7821,31.7,IC,1,345,S000345,Bihar,Darbhanga,Darbhanga,7,ctbt_0330.png
1004804,2026-06-19 03:33:21,12.09342,76.59828,22.8,IC,1,366,S000366,Karnataka,Mysuru,Mysuru,7,ctbt_0330.png
1004793,2026-06-19 03:33:41,26.42275,85.8196,11.3,CG,1,345,S000345,Bihar,Darbhanga,Darbhanga,7,ctbt_0330.png
1004812,2026-06-19 03:33:41,23.90388,91.44636,24.4,IC,1,488,S000488,Tripura,West Tripura,Agartala,7,ctbt_0330.png
1004790,2026-06-19 03:33:47,30.699,78.17902,35.7,CG,1,325,S000325,Uttarakhand,Dehradun,Dehradun,7,ctbt_0330.png
1004802,2026-06-19 03:34:20,17.12658,77.14204,17.5,CG,1,348,S000348,Karnataka,Kalaburagi,Kalaburagi,7,ctbt_0330.png
1004828,2026-06-19 03:34:43,9.80019,76.93798,36.6,CG,1,492,S000492,Kerala,Idukki,Idukki,7,ctbt_0330.png
1004795,2026-06-19 03:36:08,26.40798,85.7936,39.3,CG,1,345,S000345,Bihar,Darbhanga,Darbhanga,7,ctbt_0330.png
1004813,2026-06-19 03:36:13,23.77955,91.52231,105.1,CG,1,488,S000488,Tripura,West Tripura,Agartala,7,ctbt_0330.png
1004794,2026-06-19 03:36:47,26.4397,85.76882,31.7,IC,1,345,S000345,Bihar,Darbhanga,Darbhanga,7,ctbt_0330.png
1004830,2026-06-19 03:36:51,9.81269,76.87584,104.9,IC,0,492,S000492,Kerala,Idukki,Idukki,7,ctbt_0330.png
