event_id,timestamp,latitude,longitude,current,type,quality_flag,cluster_id,storm_id,state,district,nearest_city,frame_number,ctbt_filename
1001183,2026-06-18 11:30:02,26.72283,88.00227,33.8,IC,1,157,S000157,West Bengal,Siliguri,Siliguri,23,ctbt_1130.png
1001178,2026-06-18 11:30:04,11.35994,75.87229,16.2,CG,0,149,S000149,Kerala,Kozhikode,Kozhikode,23,ctbt_1130.png
1001139,2026-06-18 11:30:21,25.71817,85.57411,29.0,CG,1,66,S000066,Bihar,Darbhanga,Darbhanga,23,ctbt_1130.png
1001171,2026-06-18 11:30:25,11.08765,76.06172,15.0,IC,1,138,S000138,Kerala,Kozhikode,Kozhikode,23,ctbt_1130.png
1001161,2026-06-18 11:30:35,19.18953,72.87212,18.4,IC,1,102,S000102,Maharashtra,Mumbai,Mumbai,23,ctbt_1130.png
1001151,2026-06-18 11:31:23,10.48912,75.88485,15.7,IC,1,81,S000081,Kerala,Thrissur,Thrissur,23,ctbt_1130.png
1001147,2026-06-18 11:31:37,10.43194,75.91188,23.3,IC,1,81,S000081,Kerala,Thrissur,Thrissur,23,ctbt_1130.png
1001199,2026-06-18 11:31:38,25.76397,93.54701,18.2,CG,1,171,S000171,Nagaland,Dimapur,Dimapur,23,ctbt_1130.png
1001196,2026-06-18 11:31:39,25.51994,82.99496,73.2,IC,1,158,S000158,Uttar Pradesh,Varanasi,Varanasi,23,ctbt_1130.png
1001150,2026-06-18 11:31:49,10.46552,75.90663,17.8,IC,1,81,S000081,Kerala,Thrissur,Thrissur,23,ctbt_1130.png
1001180,2026-06-18 11:31:51,11.37572,75.85923,37.6,CG,0,149,S000149,Kerala,Kozhikode,Kozhikode,23,ctbt_1130.png
1001175,2026-06-18 11:31:52,11.05504,75.96241,26.7,CG,1,138,S000138,Kerala,Kozhikode,Kozhikode,23,ctbt_1130.png
1001202,2026-06-18 11:32:58,25.77524,93.60616,32.8,IC,1,171,S000171,Nagaland,Dimapur,Dimapur,23,ctbt_1130.png
1001211,2026-06-18 11:33:17,26.66395,88.39217,31.0,CG,1,186,S000186,West Bengal,Siliguri,Siliguri,23,ctbt_1130.png
1001137,2026-06-18 11:33:22,10.4602,76.12529,27.5,IC,1,39,S000039,Kerala,Thrissur,Thrissur,23,ctbt_1130.png
1001166,2026-06-18 11:33:31,26.67265,92.76377,34.0,IC,1,117,S000117,Assam,Tezpur,Tezpur,23,ctbt_1130.png
1001214,2026-06-18 11:33:52,25.60474,92.09242,23.0,IC,1,190,S000190,Meghalaya,Jaintia Hills,Jowai,23,ctbt_1130.png
1001229,2026-06-18 11:33:58,18.7649,78.94943,32.9,CG,1,254,S000254,Telangana,Karimnagar,Karimnagar,23,ctbt_1130.png
1001154,2026-06-18 11:34:47,10.48684,75.90438,30.9,CG,1,81,S000081,Kerala,Thrissur,Thrissur,23,ctbt_1130.png
1001201,2026-06-18 11:35:01,25.84111,93.52589,35.9,IC,1,171,S000171,Nagaland,Dimapur,Dimapur,23,ctbt_1130.png
1001187,2026-06-18 11:35:13,26.76347,87.99616,24.2,CG,1,157,S000157,West Bengal,Siliguri,Siliguri,23,ctbt_1130.png
1001217,2026-06-18 11:35:36,25.58681,92.06618,25.0,IC,1,190,S000190,Meghalaya,Jaintia Hills,Jowai,23,ctbt_1130.png
1001226,2026-06-18 11:35:45,25.44407,92.36379,36.7,IC,0,200,S000200,Meghalaya,East Khasi Hills,Shillong,23,ctbt_1130.png
1001188,2026-06-18 11:35:49,26.80166,87.93703,18.7,IC,0,157,S000157,West Bengal,Siliguri,Siliguri,23,ctbt_1130.png
1001148,2026-06-18 11:36:14,10.51965,75.8966,37.0,CG,1,81,S000081,Kerala,Thrissur,Thrissur,23,ctbt_1130.png
1001158,2026-06-18 11:36:36,19.2344,72.87635,37.3,CG,1,102,S000102,Maharashtra,Mumbai,Mumbai,23,ctbt_1130.png
1001172,2026-06-18 11:36:49,11.18363,76.06778,66.2,IC,0,138,S000138,Kerala,Kozhikode,Kozhikode,23,ctbt_1130.png
1001157,2026-06-18 11:37:22,19.19436,72.85725,35.3,IC,1,102,S000102,Maharashtra,Mumbai,Mumbai,23,ctbt_1130.png
1001203,2026-06-18 11:37:22,25.73711,93.5141,20.6,CG,1,171,S000171,Nagaland,Dimapur,Dimapur,23,ctbt_1130.png
1001185,2026-06-18 11:38:15,26.68678,88.00977,29.6,IC,1,157,S000157,West Bengal,Siliguri,Siliguri,23,ctbt_1130.png
1001216,2026-06-18 11:38:25,25.60013,92.07861,21.1,CG,1,190,S000190,Meghalaya,Jaintia Hills,Jowai,23,ctbt_1130.png
1001163,2026-06-18 11:38:38,19.18916,72.86351,26.2,IC,1,102,S000102,Maharashtra,Mumbai,Mumbai,23,ctbt_1130.png
1001200,2026-06-18 11:39:05,25.8039,93.53701,75.7,IC,1,171,S000171,Nagaland,Dimapur,Dimapur,23,ctbt_1130.png
1001167,2026-06-18 11:39:19,11.68047,92.72153,36.1,IC,1,135,S000135,Andaman and Nicobar Islands,South Andaman,Port Blair,23,ctbt_1130.png
1001174,2026-06-18 11:39:22,11.18175,76.07717,33.5,CG,1,138,S000138,Kerala,Kozhikode,Kozhikode,23,ctbt_1130.png
1001224,2026-06-18 11:39:35,25.45035,92.35883,34.4,CG,1,200,S000200,Meghalaya,East Khasi Hills,Shillong,23,ctbt_1130.png
1001164,2026-06-18 11:39:38,26.64383,92.75112,21.8,IC,1,117,S000117,Assam,Tezpur,Tezpur,23,ctbt_1130.png
1001156,2026-06-18 11:39:53,19.19127,72.87471,39.9,IC,1,102,S000102,Maharashtra,Mumbai,Mumbai,23,ctbt_1130.png
1001209,2026-06-18 11:40:12,26.6719,88.38667,39.9,IC,1,186,S000186,West Bengal,Siliguri,Siliguri,23,ctbt_1130.png
1001153,2026-06-18 11:40:33,10.50819,75.93782,66.1,CG,1,81,S000081,Kerala,Thrissur,Thrissur,23,ctbt_1130.png
1001186,2026-06-18 11:40:37,26.77293,88.01914,19.2,IC,1,157,S000157,West Bengal,Siliguri,Siliguri,23,ctbt_1130.png
1001223,2026-06-18 11:40:46,25.45874,92.392,31.6,CG,1,200,S000200,Meghalaya,East Khasi Hills,Shillong,23,ctbt_1130.png
1001168,2026-06-18 11:40:52,11.69795,92.72299,31.7,IC,1,135,S000135,Andaman and Nicobar Islands,South Andaman,Port Blair,23,ctbt_1130.png
1001222,2026-06-18 11:41:14,25.48445,92.3165,18.2,IC,1,200,S000200,Meghalaya,East Khasi Hills,Shillong,23,ctbt_1130.png
1001136,2026-06-18 11:41:15,10.48222,76.15452,28.1,CG,1,39,S000039,Kerala,Thrissur,Thrissur,23,ctbt_1130.png
1001194,2026-06-18 11:41:17,25.47046,82.98038,64.2,IC,1,158,S000158,Uttar Pradesh,Varanasi,Varanasi,23,ctbt_1130.png
1001181,2026-06-18 11:42:05,11.34787,75.86299,116.2,CG,1,149,S000149,Kerala,Kozhikode,Kozhikode,23,ctbt_1130.png
